id,branch_code,tag_id,asset_id,asset_name,invoice_cost,total_cost,salvage_value,date_of_purchase,vendor_id,vendor,part_warranty,service_warranty,serial_no,generic_name,custom_field,life_in_year,dep_type,last_scan_date,net_value,remaining_years,salvage,last_year_bv,current_dep,total_dep,location
132,FR10001,G2801B602000633DA11709F9,FR10001275,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,GF 
133,FR10001,G2801B602000732DA11709F9,FR10001276,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,1st Floor
134,FR10001,G2801B602000731DA11709F9,FR10001277,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,1st Floor
135,FR10001,G2801B602000630DA11709F9,FR10001278,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,1st Floor
136,FR10001,G2801B60200061FDA11509F9,FR10001279,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,1st Floor
137,FR10001,G2801B60200071EDA11509F9,FR10001280,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Ground Floor
138,FR10001,G2801B60200071DDA11509F9,FR10001281,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Ground Floor
139,FR10001,G2801B60200061CDA11509F9,FR10001282,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Ground Floor
140,FR10001,G2801B60200071BDA11509F9,FR10001283,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
141,FR10001,G2801B60200061ADA11509F9,FR10001284,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
142,FR10001,G2801B602000619DA11509F9,FR10001285,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
143,FR10001,G2801B602000718DA11509F9,FR10001286,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
144,FR10001,G2801B602000717DA11509F9,FR10001287,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
145,FR10001,G2801B602000616DA11509F9,FR10001288,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
146,FR10001,G2801B602000615DA11509F9,FR10001289,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
147,FR10001,G2801B602000714DA11509F9,FR10001290,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
148,FR10001,G2801B602000613DA11509F9,FR10001291,SEC CAMERA RECORDER,45000,45000,4500,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,45000,4,,,,,OUT SIDE
149,FR10001,G2801B602000712DA11509F9,FR10001292,SEC SYS CONTROLLER,38000,38000,3800,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,38000,4,,,,,OUT SIDE
150,FR10001,G2801B602000711DA11509F9,FR10001293,UPS FOR CAMERA SYS,52000,52000,5200,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,52000,4,,,,,OUT SIDE
1501,FR10001,G2801B602000653EA0FE09F9,FR10001001,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1502,FR10001,G2801B602000754EA0FE09F9,FR10001002,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1503,FR10001,G2801B602000655EA0FE09F9,FR10001003,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,,16,,,,,Ground Floor
1504,FR10001,G2801B602000656EA0FE09F9,FR10001004,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1505,FR10001,G2801B60200075BEA0FE09F9,FR10001005,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,1st Floor
1506,FR10001,G2801B60200065CEA0FE09F9,FR10001006,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,, ,,17,2,,127000,16,,,,,Ground Floor
1507,FR10001,G2801B60200075DEA0FE09F9,FR10001007,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,0000-00-00 00:00:00,127000,16,,,,,Ground Floor
1508,FR10001,G2801B60200075EEA0FE09F9,FR10001008,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1509,FR10001,G2801B602000710EA10609F9,FR10001009,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,,16,,,,,Ground Floor
1510,FR10001,G2801B602000611EA10609F9,FR10001010,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,GF
1511,FR10001,G2801B602000612EA10609F9,FR10001011,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,GF 
1512,FR10001,G2801B602000713EA10609F9,FR10001012,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,1st Floor
1513,FR10001,G2801B602000614EA10609F9,FR10001013,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,17,2,0000-00-00 00:00:00,127000,16,,,,,1st Floor
1514,FR10001,G2801B602000715EA10609F9,FR10001014,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,1st Floor
1515,FR10001,G2801B602000716EA10609F9,FR10001015,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,1st Floor
1516,FR10001,G2801B602000617EA10609F9,FR10001016,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1517,FR10001,G2801B602000618EA10609F9,FR10001017,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,Ground Floor
1518,FR10001,G2801B602000719EA10609F9,FR10001018,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,Ground Floor
1519,FR10001,G2801B60200071AEA10609F9,FR10001019,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,SM JAFFER,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,Second Floor
1520,FR10001,G2801B60200061BEA10609F9,FR10001020,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,SM JAFFER,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,Second Floor
1521,FR10001,G2801B60200071CEA10609F9,FR10001021,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,SM JAFFER,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,Second Floor
1522,FR10001,G2801B60200061DEA10609F9,FR10001022,CASHER CHAIR,7800,7800,780,1/2/2017,AB1712,SM JAFFER,24 MONTHS,24 MONTHS,,,,18,2,,7800,12,,,,,Second Floor
1523,FR10001,G2801B60200061EEA10609F9,FR10001023,CASHER CHAIR,7800,7800,780,1/2/2017,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,18,2,,7800,12,,,,,Second Floor
1524,FR10001,G2801B60200071FEA10609F9,FR10001024,CASHER CHAIR,7800,7800,780,1/2/2017,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,18,2,,7800,12,,,,,OUT SIDE
1525,FR10001,G2801B602000630EA10909F9,FR10001025,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,OUT SIDE
1526,FR10001,G2801B602000731EA10909F9,FR10001026,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,OUT SIDE
1527,FR10001,G2801B602000732EA10909F9,FR10001027,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,OUT SIDE
1528,FR10001,G2801B602000633EA10909F9,FR10001028,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,OUT SIDE
1529,FR10001,G2801B602000734EA10909F9,FR10001029,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,OUT SIDE
1530,FR10001,G2801B602000635EA10909F9,FR10001030,CASHER CHAIR,7800,7800,780,1/2/2017,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,18,2,,7800,12,,,,,OUT SIDE
1531,FR10001,G2801B602000636EA10909F9,FR10001031,CASHER CHAIR,7800,7800,780,1/2/2017,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,18,2,,7800,12,,,,,OUT SIDE
1532,FR10001,G2801B602000737EA10909F9,FR10001032,CASHER CHAIR,7800,7800,780,1/2/2017,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,18,2,,7800,12,,,,,GF
1533,FR10001,G2801B602000654EA10D09F9,FR10001045,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,Second Floor
1534,FR10001,G2801B602000755EA10D09F9,FR10001046,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,OUT SIDE
1535,FR10001,G2801B602000756EA10D09F9,FR10001047,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,OUT SIDE
1536,FR10001,G2801B602000657EA10D09F9,FR10001048,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,OUT SIDE
1537,FR10001,G2801B602000658EA10D09F9,FR10001049,DAWLANCE 2T INNER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,10,,,,,OUT SIDE
1538,FR10001,G2801B602000759EA10D09F9,FR10001050,DAWLANCE 2T INNER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,,10,,,,,OUT SIDE
1539,FR10001,G2801B60200075AEA10D09F9,FR10001051,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,OUT SIDE
1540,FR10001,G2801B60200065BEA10D09F9,FR10001052,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,OUT SIDE
1541,FR10001,G2801B60200075CEA10D09F9,FR10001053,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,OUT SIDE
1542,FR10001,G2801B60200065DEA10D09F9,FR10001054,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,GF
1543,FR10001,G2801B60200065EEA10D09F9,FR10001055,DAWLANCE 2T INNER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,10,,,,,GF
1544,FR10001,G2801B602000610EA11509F9,FR10001056,DAWLANCE 2T INNER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,,10,,,,,GF
1545,FR10001,G2801B602000711EA11509F9,FR10001057,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,GF
1546,FR10001,G2801B602000712EA11509F9,FR10001058,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,GF
1547,FR10001,G2801B602000613EA11509F9,FR10001059,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,1st Floor
1548,FR10001,G2801B602000714EA11509F9,FR10001060,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,GF
1549,FR10001,G2801B602000615EA11509F9,FR10001061,DAWLANCE 2T OUTTER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,10,,,,,GF
1550,FR10001,G2801B602000616EA11509F9,FR10001062,DAWLANCE 2T OUTTER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,10,,,,,GF
1551,FR10001,G2801B602000717EA11509F9,FR10001063,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,1st Floor
1552,FR10001,G2801B602000718EA11509F9,FR10001064,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,GF
1553,FR10001,G2801B602000619EA11509F9,FR10001065,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,Ground Floor
1554,FR10001,G2801B60200061AEA11509F9,FR10001066,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,Ground Floor
1555,FR10001,G2801B60200071BEA11509F9,FR10001067,DAWLANCE 2T OUTTER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,10,,,,,Ground Floor
1556,FR10001,G2801B60200061CEA11509F9,FR10001068,DAWLANCE 2T OUTTER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,10,,,,,Ground Floor
1557,FR10001,G2801B602000755EA11A09F9,FR10001093,DELL LAPTOP,96000,102000,10200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,102000,15,,,,,OUT SIDE
1558,FR10001,G2801B602000756EA11A09F9,FR10001094,DELL LAPTOP,96000,102000,10200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,102000,15,,,,,OUT SIDE
1559,FR10001,G2801B602000657EA11A09F9,FR10001095,DELL LAPTOP,96000,102000,10200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,102000,15,,,,,OUT SIDE
1560,FR10001,G2801B602000658EA11A09F9,FR10001096,DELL LAPTOP,96000,102000,10200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,102000,15,,,,,GF
1561,FR10001,G2801B602000750EA12609F9,FR10001135,MAN CHAIR,14500,14500,1450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,14500,15,,,,,1st Floor
1562,FR10001,G2801B602000651EA12609F9,FR10001136,MAN CHAIR,14500,14500,1450,4/3/2019,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,14500,13,,,,,1st Floor
1563,FR10001,G2801B602000652EA12609F9,FR10001137,MAN CHAIR,14500,14500,1450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,14500,15,,,,,1st Floor
1564,FR10001,G2801B602000753EA12609F9,FR10001138,MAN CHAIR,14500,14500,1450,4/3/2019,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,14500,13,,,,,Ground Floor
1565,FR10001,G2801B602000654EA12609F9,FR10001139,MAN. SOFA,52000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,Ground Floor
1566,FR10001,G2801B602000755EA12609F9,FR10001140,MAN. SOFA,52000,52000,5200,4/3/2019,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,52000,13,,,,,Ground Floor
1567,FR10001,G2801B602000756EA12609F9,FR10001141,MAN. SOFA,52000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,Second Floor
1568,FR10001,G2801B602000657EA12609F9,FR10001142,MAN. SOFA,52000,52000,5200,4/3/2019,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,52000,13,,,,,Second Floor
1569,FR10001,G2801B602000658EA12609F9,FR10001143,MAN. TABLE,22000,22000,2200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,22000,15,,,,,Second Floor
1570,FR10001,G2801B602000759EA12609F9,FR10001144,MAN. TABLE,22000,22000,2200,4/3/2019,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,22000,13,,,,,Second Floor
1571,FR10001,G2801B60200075AEA12609F9,FR10001145,MAN. TABLE,22000,22000,2200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,22000,15,,,,,Second Floor
1572,FR10001,G2801B60200065BEA12609F9,FR10001146,MAN. TABLE,22000,22000,2200,4/3/2019,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,22000,13,,,,,OUT SIDE
1573,FR10001,G2801B602000738EA12D09F9,FR10001174,SIDE TABLE,7000,7000,700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,7000,15,,,,,GF
1574,FR10001,G2801B602000639EA12D09F9,FR10001175,SIDE TABLE,7000,7000,700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,7000,15,,,,,GF 
1575,FR10001,G2801B602000738DA12D09F9,FR10001176,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1576,FR10001,G2801B602000737DA12D09F9,FR10001177,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1577,FR10001,G2801B602000636DA12D09F9,FR10001178,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1578,FR10001,G2801B602000635DA12D09F9,FR10001179,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1579,FR10001,G2801B602000734DA12D09F9,FR10001180,STAFF CHAIR,4500,4500,450,9/4/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,Ground Floor
1580,FR10001,G2801B602000633DA12D09F9,FR10001181,STAFF CHAIR,4500,4500,450,9/4/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,Ground Floor
1581,FR10001,G2801B602000732DA12D09F9,FR10001182,STAFF CHAIR,4500,4500,450,9/4/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,Ground Floor
1582,FR10001,G2801B602000731DA12D09F9,FR10001183,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Second Floor
1583,FR10001,G2801B602000630DA12D09F9,FR10001184,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Second Floor
1584,FR10001,G2801B60200071FDA12D09F9,FR10001185,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Second Floor
1585,FR10001,G2801B60200061EDA12D09F9,FR10001186,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Second Floor
1586,FR10001,G2801B60200061DDA12D09F9,FR10001187,STAFF CHAIR,4500,4500,450,9/4/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,Second Floor
1587,FR10001,G2801B60200071CDA12D09F9,FR10001188,STAFF CHAIR,4500,4500,450,9/4/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,OUT SIDE
1588,FR10001,G2801B60200061BDA12D09F9,FR10001189,STAFF CHAIR,4500,4500,450,9/4/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,OUT SIDE
1589,FR10001,G2801B60200071ADA12D09F9,FR10001190,STAFF TABLE,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,OUT SIDE
1590,FR10001,G2801B602000719DA12D09F9,FR10001191,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,OUT SIDE
1591,FR10001,G2801B602000618DA12D09F9,FR10001192,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,OUT SIDE
1592,FR10001,G2801B602000617DA12D09F9,FR10001193,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,OUT SIDE
1593,FR10001,G2801B602000716DA12D09F9,FR10001194,STAFF TABLE,6500,6500,650,9/4/2017,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,19,2,,6500,13,,,,,OUT SIDE
1594,FR10001,G2801B602000715DA12D09F9,FR10001195,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,OUT SIDE
1595,FR10001,G2801B602000614DA12D09F9,FR10001196,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,GF
1596,FR10001,G2801B602000713DA12D09F9,FR10001197,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,GF 
1597,FR10001,G2801B602000612DA12D09F9,FR10001198,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,1st Floor
1598,FR10001,G2801B602000611DA12D09F9,FR10001199,STAFF TABLE,6500,6500,650,9/4/2017,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,19,2,,6500,13,,,,,1st Floor
1599,FR10001,G2801B602000753DA12609F9,FR10001212,VISITOR CHAIR,4500,4500,450,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1600,FR10001,G2801B602000652DA12609F9,FR10001213,VISITOR CHAIR,4500,4500,450,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1601,FR10001,G2801B602000651DA12609F9,FR10001214,VISITOR CHAIR,4500,4500,450,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1602,FR10001,G2801B602000750DA12609F9,FR10001215,VISITOR CHAIR,4500,4500,450,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1603,FR10001,G2801B60200073FDA12309F9,FR10001216,VISITOR CHAIR,4500,4500,450,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Ground Floor
1604,FR10001,G2801B60200063EDA12309F9,FR10001217,VISITOR CHAIR,4500,4500,450,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Ground Floor
1605,FR10001,G2801B60200063DDA12309F9,FR10001218,VISITOR CHAIR,4500,4500,450,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Ground Floor
1606,FR10001,G2801B60200073CDA12309F9,FR10001219,VISITOR CHAIR,4500,4500,450,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Second Floor
1607,FR10001,G2801B60200063BDA12309F9,FR10001220,VISITOR CHAIR,7500,7500,750,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,2,,7500,15,,,,,Second Floor
1608,FR10001,G2801B60200073ADA12309F9,FR10001221,VISITOR CHAIR,7500,7500,750,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,2,,7500,15,,,,,Second Floor
1609,FR10001,G2801B602000736DA12309F9,FR10001225,VISITOR CHAIR,4500,4500,450,9/4/2017,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,OUT SIDE
